subcategory_id,source,visits,subcategory_name,category_id,category_name
e5232c7a42,organic,1447,Тональные средства,655ccc3c49,Товары для красоты
5072b95782,organic,1438,Швабры и насадки,dafb4d11f4,Товары для дома
43e4aa7bf2,organic,1425,Слуховые аппараты,10a493e03b,Товары для здоровья
4882c8e8e6,organic,1419,Молокоотсосы,7dbac4c1a3,Детские товары
d35cd31a54,organic,1394,Туфли,6074ad29ac,"Одежда, обувь и аксессуары"
c6cbac780d,organic,1393,"Инсталляции для унитазов, писсуаров, биде",394f20d8fa,Строительство и ремонт
f74e005a21,organic,1389,Межкомнатные двери,394f20d8fa,Строительство и ремонт
a3cab491dd,organic,1388,Ремешки для умных часов,09f279a643,Электроника
25307e9d5a,organic,1388,Телескопы,09f279a643,Электроника
f0a12fefd7,organic,1387,Коляски для кукол,7dbac4c1a3,Детские товары
46c241ff98,organic,1379,Для посудомоечных машин,dafb4d11f4,Товары для дома
7bc6bc6c50,organic,1355,Сапоги,6074ad29ac,"Одежда, обувь и аксессуары"
90f25e545f,organic,1352,Маски и очки,394f20d8fa,Строительство и ремонт
e23277dff4,organic,1347,Терки и измельчители,dafb4d11f4,Товары для дома
c98e5db6dd,organic,1343,Комплекты,dafb4d11f4,Товары для дома
9780562f28,organic,1340,"Мини-печи, ростеры",5a0d8ac946,Бытовая техника
b9980610d9,organic,1332,Эксцентриковые шлифмашины,394f20d8fa,Строительство и ремонт
e08203bfad,organic,1331,Наборы ножей,dafb4d11f4,Товары для дома
43cfd604a6,organic,1331,Вентиляционные установки,394f20d8fa,Строительство и ремонт
b86295968b,organic,1326,Шкафы,dafb4d11f4,Товары для дома
691b4b2132,organic,1326,Строительные фены,394f20d8fa,Строительство и ремонт
025249fe39,organic,1317,Пылесосы_old,5a0d8ac946,Бытовая техника
d051bfe3e1,organic,1316,Сушильные машины и шкафы,5a0d8ac946,Бытовая техника
21b300b8aa,organic,1315,Стеклоочистители,5a0d8ac946,Бытовая техника
0b1657b249,organic,1311,Биотуалеты,bfd01f6342,"Дача, сад и огород"
c8718e5c89,organic,1309,Подвеска,65922fa39c,Авто
b4313aea21,organic,1305,Аккумуляторы для ноутбуков и планшетов,3509869a61,Компьютерная техника
07bf962e2f,organic,1304,Лампы для автомобилей,65922fa39c,Авто
b47727260b,organic,1301,Шпатлевки,394f20d8fa,Строительство и ремонт
09122220dd,organic,1299,Пульсометры и шагомеры,ae99947659,Спорт и отдых
f937d1a77a,organic,1293,Гипсокартон и листовые материалы,394f20d8fa,Строительство и ремонт
34285bf555,organic,1292,Штукатурки,394f20d8fa,Строительство и ремонт
57f951c171,organic,1286,"Сумки, чехлы для фото- и видеотехники",09f279a643,Электроника
e43ade0f74,organic,1286,Физиотерапевтические аппараты,10a493e03b,Товары для здоровья
7a80e837f4,organic,1283,Счетчики электроэнергии,394f20d8fa,Строительство и ремонт
3237ff3c64,organic,1279,Горные лыжи,ae99947659,Спорт и отдых
c24d2b3710,organic,1276,Головные уборы,6074ad29ac,"Одежда, обувь и аксессуары"
1f3424557b,organic,1262,Сноуборды,ae99947659,Спорт и отдых
9dd49fd48f,organic,1247,Обувь,6074ad29ac,"Одежда, обувь и аксессуары"
f85b441504,organic,1247,Скрабы и пилинги,655ccc3c49,Товары для красоты
56bb277ad3,organic,1240,Шатры,bfd01f6342,"Дача, сад и огород"
f42b145a9b,organic,1239,Колыбели и люльки,7dbac4c1a3,Детские товары
d486942aa9,organic,1233,Детские кухни и бытовая техника,7dbac4c1a3,Детские товары
1c6d5f49e4,organic,1226,Настенно-потолочные светильники,dafb4d11f4,Товары для дома
0ef2f31ea3,organic,1215,Детские треки и авторалли,7dbac4c1a3,Детские товары
c05d3afca3,organic,1211,3D принтеры,3509869a61,Компьютерная техника
e6f0ae62ab,organic,1205,Обувь для спорта,6074ad29ac,"Одежда, обувь и аксессуары"
7893b04bb2,organic,1194,Римские и рулонные шторы,dafb4d11f4,Товары для дома
53fc318399,organic,1184,Аксессуары для электробритв и эпиляторов,5a0d8ac946,Бытовая техника
95efef362d,organic,1175,"Рюкзаки, ранцы",7dbac4c1a3,Детские товары
f509509370,organic,1164,Спортивные костюмы,6074ad29ac,"Одежда, обувь и аксессуары"
7f9ebeacbc,organic,1159,Газовые обогреватели,394f20d8fa,Строительство и ремонт
3478de62d5,organic,1158,Уход за ногами,655ccc3c49,Товары для красоты
6cd3b7c572,organic,1155,CD-проигрыватели,09f279a643,Электроника
1ec6b66300,organic,1152,Двигатель,65922fa39c,Авто
bfb314fdd6,organic,1152,Фонари,ae99947659,Спорт и отдых
1d91a8a58f,organic,1150,"Наборы, локомотивы, вагоны",7dbac4c1a3,Детские товары
ccc0f5bb98,organic,1150,Карнавальные костюмы,6074ad29ac,"Одежда, обувь и аксессуары"
0b3247424a,organic,1149,Сетевые карты и адаптеры,3509869a61,Компьютерная техника
eacf4a8637,organic,1147,Оттеночные и камуфлирующие средства,655ccc3c49,Товары для красоты
b49e148e5c,organic,1146,Блоки питания,3509869a61,Компьютерная техника
b81a460623,organic,1144,Удлинители и сетевые фильтры,394f20d8fa,Строительство и ремонт
dc0b7beaf7,organic,1142,Фотовспышки,09f279a643,Электроника
0f30c31cb3,organic,1141,Йогуртницы,5a0d8ac946,Бытовая техника
13555541e1,organic,1140,Реноваторы (МФИ),394f20d8fa,Строительство и ремонт
e19b9f0451,organic,1140,Массажные кресла,10a493e03b,Товары для здоровья
9a83fd47db,organic,1136,Растворимый кофе,d9cd63e557,Продукты
def3cf133b,organic,1136,Шоколадная плитка,d9cd63e557,Продукты
880775fe55,organic,1133,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары"
7ac8fd3556,organic,1131,Аппараты для сварки пластиковых труб,394f20d8fa,Строительство и ремонт
89cc417b94,organic,1126,Средства для похудения и борьбы с целлюлитом,655ccc3c49,Товары для красоты
d1ae7a3985,organic,1124,Аккумуляторные отвертки,394f20d8fa,Строительство и ремонт
9417c48c9a,organic,1105,Очки,10a493e03b,Товары для здоровья
21fb838f9e,organic,1102,Ополаскиватели,655ccc3c49,Товары для красоты
8e191a3f33,organic,1079,Ночники и декоративные светильники,dafb4d11f4,Товары для дома
1f5264e819,organic,1072,Роликовые коньки,ae99947659,Спорт и отдых
a870b16d6b,organic,1071,Детская художественная литература,7dbac4c1a3,Детские товары
c841ac63a4,organic,1070,Вентиляторы,5a0d8ac946,Бытовая техника
0ca396e378,organic,1068,Головоломки,7dbac4c1a3,Детские товары
98bd1151b4,organic,1063,Тени,655ccc3c49,Товары для красоты
d32c9c7a47,organic,1062,Купальники,6074ad29ac,"Одежда, обувь и аксессуары"
71e6fb3933,organic,1060,Тормозная система,65922fa39c,Авто
7d040fde65,organic,1059,Обучение и видеокурсы,3509869a61,Компьютерная техника
7c36645dbe,organic,1056,Куртки,6074ad29ac,"Одежда, обувь и аксессуары"
dc0b33cc77,organic,1055,Музыка,4f25bc6081,Досуг и развлечения
8cbe1132ec,organic,1050,Мультфильмы,4f25bc6081,Досуг и развлечения
d9d3713043,organic,1050,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары"
0983831baf,organic,1048,Мобили,7dbac4c1a3,Детские товары
780b64ebb6,organic,1048,Наборы,655ccc3c49,Товары для красоты
1c417428b4,organic,1045,Детские комоды,7dbac4c1a3,Детские товары
